long,lat,order,hole,piece,id,group
103.47437,36.936951,1505,FALSE,2,62010000,62010000.2
103.46889999,36.93735099,1506,FALSE,2,62010000,62010000.2
103.46178001,36.93696999,1507,FALSE,2,62010000,62010000.2
103.45723,36.936726,1508,FALSE,2,62010000,62010000.2
103.44816998,36.93578001,1509,FALSE,2,62010000,62010000.2
103.44176,36.93382599,1510,FALSE,2,62010000,62010000.2
103.43803001,36.93385701,1511,FALSE,2,62010000,62010000.2
103.43311001,36.93474201,1512,FALSE,2,62010000,62010000.2
103.42932999,36.93545901,1513,FALSE,2,62010000,62010000.2
103.42347001,36.93721401,1514,FALSE,2,62010000,62010000.2
103.41968999,36.93793101,1515,FALSE,2,62010000,62010000.2
103.41721001,36.93687801,1516,FALSE,2,62010000,62010000.2
103.41256001,36.934326,1517,FALSE,2,62010000,62010000.2
103.40965001,36.93163701,1518,FALSE,2,62010000,62010000.2
103.40496002,36.92954601,1519,FALSE,2,62010000,62010000.2
103.40009001,36.926292,1520,FALSE,2,62010000,62010000.2
103.39611001,36.92262999,1521,FALSE,2,62010000,62010000.2
103.39311001,36.920856,1522,FALSE,2,62010000,62010000.2
103.38740999,36.917328,1523,FALSE,2,62010000,62010000.2
103.38265,36.91615299,1524,FALSE,2,62010000,62010000.2
103.37983999,36.91553901,1525,FALSE,2,62010000,62010000.2
103.37406,36.91292601,1526,FALSE,2,62010000,62010000.2
103.36967001,36.91084701,1527,FALSE,2,62010000,62010000.2
103.36716,36.91001901,1528,FALSE,2,62010000,62010000.2
103.36377001,36.90960699,1529,FALSE,2,62010000,62010000.2
103.36087,36.910137,1530,FALSE,2,62010000,62010000.2
103.35819001,36.911373,1531,FALSE,2,62010000,62010000.2
103.35516001,36.913509,1532,FALSE,2,62010000,62010000.2
103.35295,36.91591599,1533,FALSE,2,62010000,62010000.2
103.35069,36.919014,1534,FALSE,2,62010000,62010000.2
103.34924001,36.92261499,1535,FALSE,2,62010000,62010000.2
103.34865,36.926262,1536,FALSE,2,62010000,62010000.2
103.34872,36.92879499,1537,FALSE,2,62010000,62010000.2
103.34762001,36.931725,1538,FALSE,2,62010000,62010000.2
103.34682999,36.934212,1539,FALSE,2,62010000,62010000.2
103.34543999,36.93712599,1540,FALSE,2,62010000,62010000.2
103.34260001,36.940422,1541,FALSE,2,62010000,62010000.2
103.3424,36.942711,1542,FALSE,2,62010000,62010000.2
103.34132001,36.94541199,1543,FALSE,2,62010000,62010000.2
103.33909,36.948048,1544,FALSE,2,62010000,62010000.2
103.33663998,36.949986,1545,FALSE,2,62010000,62010000.2
103.33419,36.95192001,1546,FALSE,2,62010000,62010000.2
103.33118,36.953598,1547,FALSE,2,62010000,62010000.2
103.32702999,36.95544099,1548,FALSE,2,62010000,62010000.2
103.32293,36.95659599,1549,FALSE,2,62010000,62010000.2
103.32002,36.95712699,1550,FALSE,2,62010000,62010000.2
103.31562001,36.95849199,1551,FALSE,2,62010000,62010000.2
103.31348999,36.959988,1552,FALSE,2,62010000,62010000.2
103.31247999,36.961773,1553,FALSE,2,62010000,62010000.2
103.31115999,36.96377199,1554,FALSE,2,62010000,62010000.2
103.30950999,36.96644199,1555,FALSE,2,62010000,62010000.2
103.30933001,36.96849801,1556,FALSE,2,62010000,62010000.2
103.30913999,36.970791,1557,FALSE,2,62010000,62010000.2
103.31031001,36.97384299,1558,FALSE,2,62010000,62010000.2
103.31036,36.97660401,1559,FALSE,2,62010000,62010000.2
103.31074,36.97892799,1560,FALSE,2,62010000,62010000.2
103.31459001,36.98074701,1561,FALSE,2,62010000,62010000.2
103.31915002,36.98421501,1562,FALSE,2,62010000,62010000.2
103.32104999,36.98547,1563,FALSE,2,62010000,62010000.2
103.32436999,36.98680101,1564,FALSE,2,62010000,62010000.2
103.33405001,36.99078,1565,FALSE,2,62010000,62010000.2
103.33654999,36.991608,1566,FALSE,2,62010000,62010000.2
103.34018999,36.992496,1567,FALSE,2,62010000,62010000.2
103.34350999,36.993828,1568,FALSE,2,62010000,62010000.2
103.34859001,36.99456399,1569,FALSE,2,62010000,62010000.2
103.35278999,36.995712,1570,FALSE,2,62010000,62010000.2
103.35731,36.99641799,1571,FALSE,2,62010000,62010000.2
103.36122,36.997551,1572,FALSE,2,62010000,62010000.2
103.36593999,36.99918699,1573,FALSE,2,62010000,62010000.2
103.36981,37.00077399,1574,FALSE,2,62010000,62010000.2
103.37314,37.00210599,1575,FALSE,2,62010000,62010000.2
103.37762001,37.003269,1576,FALSE,2,62010000,62010000.2
103.38126001,37.00415799,1577,FALSE,2,62010000,62010000.2
103.38619001,37.006725,1578,FALSE,2,62010000,62010000.2
103.38925,37.00780899,1579,FALSE,2,62010000,62010000.2
103.39147001,37.00861701,1580,FALSE,2,62010000,62010000.2
103.39533999,37.010208,1581,FALSE,2,62010000,62010000.2
103.39898999,37.011093,1582,FALSE,2,62010000,62010000.2
103.4035,37.01179899,1583,FALSE,2,62010000,62010000.2
103.40778,37.01202801,1584,FALSE,2,62010000,62010000.2
103.41422001,37.01375601,1585,FALSE,2,62010000,62010000.2
103.42023001,37.01361801,1586,FALSE,2,62010000,62010000.2
103.42368999,37.01334801,1587,FALSE,2,62010000,62010000.2
103.42927999,37.01157801,1588,FALSE,2,62010000,62010000.2
103.43363999,37.010658,1589,FALSE,2,62010000,62010000.2
103.43786999,37.00790001,1590,FALSE,2,62010000,62010000.2
103.44273,37.00448199,1591,FALSE,2,62010000,62010000.2
103.44726001,37.00173201,1592,FALSE,2,62010000,62010000.2
103.45125001,36.99849699,1593,FALSE,2,62010000,62010000.2
103.45514001,36.99640701,1594,FALSE,2,62010000,62010000.2
103.45839998,36.994968,1595,FALSE,2,62010000,62010000.2
103.46424999,36.99344301,1596,FALSE,2,62010000,62010000.2
103.46915,36.993015,1597,FALSE,2,62010000,62010000.2
103.47600001,36.99314901,1598,FALSE,2,62010000,62010000.2
103.48111999,36.993423,1599,FALSE,2,62010000,62010000.2
103.48539999,36.99365199,1600,FALSE,2,62010000,62010000.2
103.48995,36.99389301,1601,FALSE,2,62010000,62010000.2
103.49467999,36.992073,1602,FALSE,2,62010000,62010000.2
103.49759999,36.991314,1603,FALSE,2,62010000,62010000.2
103.50178,36.989235,1604,FALSE,2,62010000,62010000.2
103.50542,36.98666799,1605,FALSE,2,62010000,62010000.2
103.50924002,36.98548899,1606,FALSE,2,62010000,62010000.2
103.51189001,36.98448201,1607,FALSE,2,62010000,62010000.2
103.51505,36.98096799,1608,FALSE,2,62010000,62010000.2
103.51870999,36.97817199,1609,FALSE,2,62010000,62010000.2
103.52214001,36.97812699,1610,FALSE,2,62010000,62010000.2
103.52648001,36.977436,1611,FALSE,2,62010000,62010000.2
103.53101002,36.97813401,1612,FALSE,2,62010000,62010000.2
103.53284,36.98007201,1613,FALSE,2,62010000,62010000.2
103.53345,36.98309301,1614,FALSE,2,62010000,62010000.2
103.53260999,36.986496,1615,FALSE,2,62010000,62010000.2
103.53125999,36.988956,1616,FALSE,2,62010000,62010000.2
103.53016,36.99188601,1617,FALSE,2,62010000,62010000.2
103.52908001,36.99459099,1618,FALSE,2,62010000,62010000.2
103.52801999,36.99706299,1619,FALSE,2,62010000,62010000.2
103.52647001,37.00204101,1620,FALSE,2,62010000,62010000.2
103.52509001,37.004955,1621,FALSE,2,62010000,62010000.2
103.52480001,37.00839201,1622,FALSE,2,62010000,62010000.2
103.52457,37.01113899,1623,FALSE,2,62010000,62010000.2
103.52518001,37.01415999,1624,FALSE,2,62010000,62010000.2
103.52668999,37.016769,1625,FALSE,2,62010000,62010000.2
103.53013001,37.02017199,1626,FALSE,2,62010000,62010000.2
103.53404001,37.02129699,1627,FALSE,2,62010000,62010000.2
103.53818999,37.02312501,1628,FALSE,2,62010000,62010000.2
103.54242,37.02380799,1629,FALSE,2,62010000,62010000.2
103.54922001,37.02462801,1630,FALSE,2,62010000,62010000.2
103.55446001,37.02352101,1631,FALSE,2,62010000,62010000.2
103.55861999,37.021671,1632,FALSE,2,62010000,62010000.2
103.56202998,37.01840199,1633,FALSE,2,62010000,62010000.2
103.56505001,37.01649099,1634,FALSE,2,62010000,62010000.2
103.56838001,37.01413701,1635,FALSE,2,62010000,62010000.2
103.57187999,37.009953,1636,FALSE,2,62010000,62010000.2
103.57438,37.00732401,1637,FALSE,2,62010000,62010000.2
103.57676,37.002621,1638,FALSE,2,62010000,62010000.2
103.57586999,36.99958401,1639,FALSE,2,62010000,62010000.2
103.57586999,36.99245499,1640,FALSE,2,62010000,62010000.2
103.57290998,36.990231,1641,FALSE,2,62010000,62010000.2
103.57063001,36.98666001,1642,FALSE,2,62010000,62010000.2
103.56785999,36.981918,1643,FALSE,2,62010000,62010000.2
103.56624999,36.97723401,1644,FALSE,2,62010000,62010000.2
103.56372001,36.97319001,1645,FALSE,2,62010000,62010000.2
103.56083,36.97005099,1646,FALSE,2,62010000,62010000.2
103.55908001,36.966969,1647,FALSE,2,62010000,62010000.2
103.5572,36.96204,1648,FALSE,2,62010000,62010000.2
103.55667999,36.95787399,1649,FALSE,2,62010000,62010000.2
103.55595,36.95277801,1650,FALSE,2,62010000,62010000.2
103.55632999,36.94819599,1651,FALSE,2,62010000,62010000.2
103.55780001,36.94413801,1652,FALSE,2,62010000,62010000.2
103.56106001,36.93925101,1653,FALSE,2,62010000,62010000.2
103.56369002,36.93501999,1654,FALSE,2,62010000,62010000.2
103.56722999,36.93014901,1655,FALSE,2,62010000,62010000.2
103.57035001,36.92686101,1656,FALSE,2,62010000,62010000.2
103.5734,36.924492,1657,FALSE,2,62010000,62010000.2
103.57795001,36.92128401,1658,FALSE,2,62010000,62010000.2
103.58128001,36.91893,1659,FALSE,2,62010000,62010000.2
103.58501,36.91521501,1660,FALSE,2,62010000,62010000.2
103.58784001,36.912144,1661,FALSE,2,62010000,62010000.2
103.59128,36.90841701,1662,FALSE,2,62010000,62010000.2
103.59512001,36.90332799,1663,FALSE,2,62010000,62010000.2
103.59656,36.89972301,1664,FALSE,2,62010000,62010000.2
103.59866998,36.89477499,1665,FALSE,2,62010000,62010000.2
103.60118,36.88847001,1666,FALSE,2,62010000,62010000.2
103.60182,36.88413201,1667,FALSE,2,62010000,62010000.2
103.60175,36.87792201,1668,FALSE,2,62010000,62010000.2
103.59923999,36.87365301,1669,FALSE,2,62010000,62010000.2
98.064842,39.96576699,1670,FALSE,1,62020000,62020000.1
98.06783299,39.96642699,1671,FALSE,1,62020000,62020000.1
98.07289902,39.966618,1672,FALSE,1,62020000,62020000.1
98.075584,39.96682401,1673,FALSE,1,62020000,62020000.1
98.08035999,39.96724299,1674,FALSE,1,62020000,62020000.1
98.08304599,39.96767799,1675,FALSE,1,62020000,62020000.1
98.086922,39.96764799,1676,FALSE,1,62020000,62020000.1
98.09050802,39.96807501,1677,FALSE,1,62020000,62020000.1
98.09437601,39.967815,1678,FALSE,1,62020000,62020000.1
98.098251,39.96755199,1679,FALSE,1,62020000,62020000.1
98.101822,39.96729699,1680,FALSE,1,62020000,62020000.1
98.10598802,39.96680499,1681,FALSE,1,62020000,62020000.1
98.110458,39.96676599,1682,FALSE,1,62020000,62020000.1
98.11611899,39.96672099,1683,FALSE,1,62020000,62020000.1
98.12000299,39.96714399,1684,FALSE,1,62020000,62020000.1
98.12448099,39.96756399,1685,FALSE,1,62020000,62020000.1
98.128654,39.96798699,1686,FALSE,1,62020000,62020000.1
98.13284299,39.96886401,1687,FALSE,1,62020000,62020000.1
98.13732901,39.96974199,1688,FALSE,1,62020000,62020000.1
98.14240299,39.970158,1689,FALSE,1,62020000,62020000.1
98.14568299,39.97035999,1690,FALSE,1,62020000,62020000.1
98.14955901,39.97032501,1691,FALSE,1,62020000,62020000.1
98.15314499,39.97098201,1692,FALSE,1,62020000,62020000.1
98.15612799,39.971184,1693,FALSE,1,62020000,62020000.1
98.160301,39.97160301,1694,FALSE,1,62020000,62020000.1
98.162987,39.97180899,1695,FALSE,1,62020000,62020000.1
98.169838,39.97151901,1696,FALSE,1,62020000,62020000.1
98.17343101,39.97240401,1697,FALSE,1,62020000,62020000.1
98.17641401,39.97260699,1698,FALSE,1,62020000,62020000.1
98.180893,39.973026,1699,FALSE,1,62020000,62020000.1
98.18477601,39.97367499,1700,FALSE,1,62020000,62020000.1
98.18866701,39.97478499,1701,FALSE,1,62020000,62020000.1
98.19167301,39.976131,1702,FALSE,1,62020000,62020000.1
98.19556401,39.97746699,1703,FALSE,1,62020000,62020000.1
98.19796799,39.97859199,1704,FALSE,1,62020000,62020000.1
98.20037099,39.979485,1705,FALSE,1,62020000,62020000.1
98.20306399,39.980148,1706,FALSE,1,62020000,62020000.1
98.20544401,39.98012499,1707,FALSE,1,62020000,62020000.1
98.21080001,39.979389,1708,FALSE,1,62020000,62020000.1
98.213768,39.97867599,1709,FALSE,1,62020000,62020000.1
98.21553799,39.97728699,1710,FALSE,1,62020000,62020000.1
98.21788,39.97452201,1711,FALSE,1,62020000,62020000.1
98.219345,39.97290399,1712,FALSE,1,62020000,62020000.1
98.22080201,39.97060401,1713,FALSE,1,62020000,62020000.1
98.22284699,39.968067,1714,FALSE,1,62020000,62020000.1
98.22490698,39.96667899,1715,FALSE,1,62020000,62020000.1
98.22727199,39.96505401,1716,FALSE,1,62020000,62020000.1
98.23053701,39.96410799,1717,FALSE,1,62020000,62020000.1
98.23379501,39.963165,1718,FALSE,1,62020000,62020000.1
98.237366,39.96290199,1719,FALSE,1,62020000,62020000.1
98.24213401,39.962856,1720,FALSE,1,62020000,62020000.1
98.24571998,39.96327999,1721,FALSE,1,62020000,62020000.1
98.24871101,39.96370701,1722,FALSE,1,62020000,62020000.1
98.25110601,39.96460299,1723,FALSE,1,62020000,62020000.1
98.254097,39.96525999,1724,FALSE,1,62020000,62020000.1
98.25737799,39.96545799,1725,FALSE,1,62020000,62020000.1
98.26126899,39.96610599,1726,FALSE,1,62020000,62020000.1
98.264542,39.96607599,1727,FALSE,1,62020000,62020000.1
98.26693001,39.96605301,1728,FALSE,1,62020000,62020000.1
98.26990499,39.96602199,1729,FALSE,1,62020000,62020000.1
98.272881,39.965538,1730,FALSE,1,62020000,62020000.1
98.27793901,39.965031,1731,FALSE,1,62020000,62020000.1
98.28270701,39.96498501,1732,FALSE,1,62020000,62020000.1
98.28688801,39.96563001,1733,FALSE,1,62020000,62020000.1
98.29196199,39.96580899,1734,FALSE,1,62020000,62020000.1
98.29613501,39.96576699,1735,FALSE,1,62020000,62020000.1
98.29969799,39.965046,1736,FALSE,1,62020000,62020000.1
98.30266601,39.96410001,1737,FALSE,1,62020000,62020000.1
98.30503098,39.96316101,1738,FALSE,1,62020000,62020000.1
98.308296,39.96221901,1739,FALSE,1,62020000,62020000.1
98.312454,39.961491,1740,FALSE,1,62020000,62020000.1
98.31543001,39.96146001,1741,FALSE,1,62020000,62020000.1
98.31841301,39.96143001,1742,FALSE,1,62020000,62020000.1
98.32258599,39.96138801,1743,FALSE,1,62020000,62020000.1
98.325569,39.96158601,1744,FALSE,1,62020000,62020000.1
98.32975,39.96200199,1745,FALSE,1,62020000,62020000.1
98.333023,39.96196701,1746,FALSE,1,62020000,62020000.1
98.33690601,39.96238701,1747,FALSE,1,62020000,62020000.1
98.34107999,39.96234501,1748,FALSE,1,62020000,62020000.1
98.34435999,39.962307,1749,FALSE,1,62020000,62020000.1
98.347038,39.962055,1750,FALSE,1,62020000,62020000.1
98.35121201,39.96200901,1751,FALSE,1,62020000,62020000.1
98.35418699,39.96197901,1752,FALSE,1,62020000,62020000.1
98.35776498,39.96217299,1753,FALSE,1,62020000,62020000.1
98.36134301,39.96213501,1754,FALSE,1,62020000,62020000.1
98.36492899,39.96255501,1755,FALSE,1,62020000,62020000.1
98.369713,39.96365001,1756,FALSE,1,62020000,62020000.1
98.37360399,39.96429399,1757,FALSE,1,62020000,62020000.1
98.37749499,39.96516801,1758,FALSE,1,62020000,62020000.1
98.38258399,39.96648801,1759,FALSE,1,62020000,62020000.1
98.38647502,39.96736101,1760,FALSE,1,62020000,62020000.1
98.39006799,39.96823899,1761,FALSE,1,62020000,62020000.1
98.39276099,39.968895,1762,FALSE,1,62020000,62020000.1
98.39633901,39.96909,1763,FALSE,1,62020000,62020000.1
98.39962001,39.96927999,1764,FALSE,1,62020000,62020000.1
98.40350298,39.969471,1765,FALSE,1,62020000,62020000.1
98.40647899,39.96920799,1766,FALSE,1,62020000,62020000.1
98.40945401,39.96894501,1767,FALSE,1,62020000,62020000.1
98.41332999,39.96890601,1768,FALSE,1,62020000,62020000.1
98.41749601,39.96863199,1769,FALSE,1,62020000,62020000.1
98.42076901,39.968136,1770,FALSE,1,62020000,62020000.1
98.424324,39.967182,1771,FALSE,1,62020000,62020000.1
98.426704,39.966702,1772,FALSE,1,62020000,62020000.1
98.43026701,39.96620601,1773,FALSE,1,62020000,62020000.1
98.43444101,39.96615999,1774,FALSE,1,62020000,62020000.1
98.43981199,39.96632799,1775,FALSE,1,62020000,62020000.1
98.4422,39.96653001,1776,FALSE,1,62020000,62020000.1
98.44577001,39.966492,1777,FALSE,1,62020000,62020000.1
98.44846301,39.96691899,1778,FALSE,1,62020000,62020000.1
98.453239,39.967323,1779,FALSE,1,62020000,62020000.1
98.45830499,39.967266,1780,FALSE,1,62020000,62020000.1
98.46069301,39.967239,1781,FALSE,1,62020000,62020000.1
98.46398901,39.968121,1782,FALSE,1,62020000,62020000.1
98.46758301,39.96922299,1783,FALSE,1,62020000,62020000.1
98.46970399,39.97102701,1784,FALSE,1,62020000,62020000.1
98.47115298,39.968952,1785,FALSE,1,62020000,62020000.1
98.47316701,39.96504201,1786,FALSE,1,62020000,62020000.1
98.473709,39.96228801,1787,FALSE,1,62020000,62020000.1
98.47396901,39.95999901,1788,FALSE,1,62020000,62020000.1
98.47391498,39.95725299,1789,FALSE,1,62020000,62020000.1
98.473557,39.95405601,1790,FALSE,1,62020000,62020000.1
98.4729,39.950859,1791,FALSE,1,62020000,62020000.1
98.47193099,39.947208,1792,FALSE,1,62020000,62020000.1
98.47184001,39.94240599,1793,FALSE,1,62020000,62020000.1
98.472069,39.93874401,1794,FALSE,1,62020000,62020000.1
98.47229,39.93485301,1795,FALSE,1,62020000,62020000.1
98.472527,39.931644,1796,FALSE,1,62020000,62020000.1
98.47307599,39.92889399,1797,FALSE,1,62020000,62020000.1
98.47361,39.92591499,1798,FALSE,1,62020000,62020000.1
98.47386902,39.92385099,1799,FALSE,1,62020000,62020000.1
98.47413599,39.92202,1800,FALSE,1,62020000,62020000.1
98.474663,39.918579,1801,FALSE,1,62020000,62020000.1
98.47607401,39.91467699,1802,FALSE,1,62020000,62020000.1
98.47720301,39.91146099,1803,FALSE,1,62020000,62020000.1
98.47893501,39.908466,1804,FALSE,1,62020000,62020000.1
98.47948499,39.90594099,1805,FALSE,1,62020000,62020000.1
98.48120901,39.902493,1806,FALSE,1,62020000,62020000.1
98.48348201,39.896976,1807,FALSE,1,62020000,62020000.1
98.484619,39.89421801,1808,FALSE,1,62020000,62020000.1
98.48577099,39.892143,1809,FALSE,1,62020000,62020000.1
98.48689999,39.88915599,1810,FALSE,1,62020000,62020000.1
98.48831199,39.88479201,1811,FALSE,1,62020000,62020000.1
98.48942601,39.88111899,1812,FALSE,1,62020000,62020000.1
98.490532,39.87653001,1813,FALSE,1,62020000,62020000.1
98.49135601,39.87285999,1814,FALSE,1,62020000,62020000.1
98.49186702,39.86873601,1815,FALSE,1,62020000,62020000.1
98.491829,39.866676,1816,FALSE,1,62020000,62020000.1
98.49179099,39.86484501,1817,FALSE,1,62020000,62020000.1
98.49144699,39.862335,1818,FALSE,1,62020000,62020000.1
98.49081399,39.860283,1819,FALSE,1,62020000,62020000.1
98.48957801,39.85823799,1820,FALSE,1,62020000,62020000.1
98.48863199,39.85550301,1821,FALSE,1,62020000,62020000.1
98.487694,39.852768,1822,FALSE,1,62020000,62020000.1
98.48584,39.84935799,1823,FALSE,1,62020000,62020000.1
98.484299,39.84685899,1824,FALSE,1,62020000,62020000.1
98.48216201,39.843906,1825,FALSE,1,62020000,62020000.1
98.48064401,39.84232299,1826,FALSE,1,62020000,62020000.1
98.477623,39.840069,1827,FALSE,1,62020000,62020000.1
98.47493,39.83918799,1828,FALSE,1,62020000,62020000.1
98.47254199,39.83875701,1829,FALSE,1,62020000,62020000.1
98.46984899,39.83810001,1830,FALSE,1,62020000,62020000.1
98.46569099,39.838146,1831,FALSE,1,62020000,62020000.1
98.46005201,39.83889399,1832,FALSE,1,62020000,62020000.1
98.45590999,39.84031701,1833,FALSE,1,62020000,62020000.1
98.45294999,39.84103401,1834,FALSE,1,62020000,62020000.1
98.44968401,39.84153,1835,FALSE,1,62020000,62020000.1
98.44639599,39.84064899,1836,FALSE,1,62020000,62020000.1
98.44368698,39.83907699,1837,FALSE,1,62020000,62020000.1
98.44185601,39.83658201,1838,FALSE,1,62020000,62020000.1
98.44091799,39.83430501,1839,FALSE,1,62020000,62020000.1
98.44084898,39.830418,1840,FALSE,1,62020000,62020000.1
98.44109299,39.827667,1841,FALSE,1,62020000,62020000.1
98.44059799,39.82619499,1842,FALSE,1,62020000,62020000.1
98.38691699,39.797142,1843,FALSE,1,62020000,62020000.1
98.37238299,39.79137801,1844,FALSE,1,62020000,62020000.1
98.34977001,39.77474601,1845,FALSE,1,62020000,62020000.1
98.35054,39.76960401,1846,FALSE,1,62020000,62020000.1
98.35257699,39.76729599,1847,FALSE,1,62020000,62020000.1
98.35489699,39.76383999,1848,FALSE,1,62020000,62020000.1
98.357239,39.76152801,1849,FALSE,1,62020000,62020000.1
98.35958101,39.759441,1850,FALSE,1,62020000,62020000.1
98.36222101,39.757584,1851,FALSE,1,62020000,62020000.1
98.36663799,39.755253,1852,FALSE,1,62020000,62020000.1
98.369591,39.75407799,1853,FALSE,1,62020000,62020000.1
98.372818,39.75198399,1854,FALSE,1,62020000,62020000.1
98.37694501,39.74987799,1855,FALSE,1,62020000,62020000.1
98.379883,39.74801601,1856,FALSE,1,62020000,62020000.1
98.38398701,39.744999,1857,FALSE,1,62020000,62020000.1
98.38691699,39.74268,1858,FALSE,1,62020000,62020000.1
98.39013699,39.74013099,1859,FALSE,1,62020000,62020000.1
98.39306601,39.73757901,1860,FALSE,1,62020000,62020000.1
98.39598799,39.73503501,1861,FALSE,1,62020000,62020000.1
98.39804099,39.73318101,1862,FALSE,1,62020000,62020000.1
98.39978801,39.731331,1863,FALSE,1,62020000,62020000.1
98.40183299,39.72924801,1864,FALSE,1,62020000,62020000.1
98.40298502,39.72740901,1865,FALSE,1,62020000,62020000.1
98.40442698,39.72510501,1866,FALSE,1,62020000,62020000.1
98.40556301,39.72234699,1867,FALSE,1,62020000,62020000.1
98.40612002,39.720051,1868,FALSE,1,62020000,62020000.1
98.40636398,39.71730399,1869,FALSE,1,62020000,62020000.1
98.40662399,39.71523999,1870,FALSE,1,62020000,62020000.1
98.40654799,39.71112099,1871,FALSE,1,62020000,62020000.1
98.40618899,39.70769499,1872,FALSE,1,62020000,62020000.1
98.405838,39.70449399,1873,FALSE,1,62020000,62020000.1
98.40460202,39.70175901,1874,FALSE,1,62020000,62020000.1
98.403656,39.69902799,1875,FALSE,1,62020000,62020000.1
98.402412,39.695835,1876,FALSE,1,62020000,62020000.1
98.400558,39.69173799,1877,FALSE,1,62020000,62020000.1
98.39867399,39.686268,1878,FALSE,1,62020000,62020000.1
98.39684299,39.68331099,1879,FALSE,1,62020000,62020000.1
98.393806,39.67945101,1880,FALSE,1,62020000,62020000.1
98.39137301,39.67627299,1881,FALSE,1,62020000,62020000.1
98.38895401,39.67378599,1882,FALSE,1,62020000,62020000.1
98.385338,39.67062,1883,FALSE,1,62020000,62020000.1
98.38171401,39.66745401,1884,FALSE,1,62020000,62020000.1
98.37841001,39.664974,1885,FALSE,1,62020000,62020000.1
98.373894,39.661587,1886,FALSE,1,62020000,62020000.1
98.36908699,39.65843601,1887,FALSE,1,62020000,62020000.1
98.36637901,39.65617401,1888,FALSE,1,62020000,62020000.1
98.36427301,39.654594,1889,FALSE,1,62020000,62020000.1
98.361595,39.65416299,1890,FALSE,1,62020000,62020000.1
98.358955,39.65579601,1891,FALSE,1,62020000,62020000.1
98.35453801,39.65767299,1892,FALSE,1,62020000,62020000.1
98.35186802,39.65792499,1893,FALSE,1,62020000,62020000.1
98.34774001,39.65934399,1894,FALSE,1,62020000,62020000.1
98.34124,39.66123999,1895,FALSE,1,62020000,62020000.1
98.33534201,39.66358899,1896,FALSE,1,62020000,62020000.1
98.33003201,39.66547401,1897,FALSE,1,62020000,62020000.1
98.32531701,39.667122,1898,FALSE,1,62020000,62020000.1
98.32087699,39.66808299,1899,FALSE,1,62020000,62020000.1
98.316154,39.66950601,1900,FALSE,1,62020000,62020000.1
98.31143199,39.67138299,1901,FALSE,1,62020000,62020000.1
98.30584001,39.67395399,1902,FALSE,1,62020000,62020000.1
98.301132,39.67651701,1903,FALSE,1,62020000,62020000.1
98.29701198,39.67861899,1904,FALSE,1,62020000,62020000.1
98.29495199,39.67978299,1905,FALSE,1,62020000,62020000.1
98.28994002,39.68212101,1906,FALSE,1,62020000,62020000.1
98.28582,39.683994,1907,FALSE,1,62020000,62020000.1
98.28138701,39.685638,1908,FALSE,1,62020000,62020000.1
98.27696201,39.68728299,1909,FALSE,1,62020000,62020000.1
98.27223199,39.68824401,1910,FALSE,1,62020000,62020000.1
98.26688401,39.68829699,1911,FALSE,1,62020000,62020000.1
98.26421401,39.68809101,1912,FALSE,1,62020000,62020000.1
98.25975,39.687675,1913,FALSE,1,62020000,62020000.1
98.255882,39.687027,1914,FALSE,1,62020000,62020000.1
98.25024399,39.68753799,1915,FALSE,1,62020000,62020000.1
98.244339,39.68942601,1916,FALSE,1,62020000,62020000.1
98.24109599,39.69082599,1917,FALSE,1,62020000,62020000.1
98.23785401,39.692463,1918,FALSE,1,62020000,62020000.1
98.23548899,39.69316899,1919,FALSE,1,62020000,62020000.1
98.23132301,39.692295,1920,FALSE,1,62020000,62020000.1
98.22744,39.691185,1921,FALSE,1,62020000,62020000.1
98.223869,39.69030399,1922,FALSE,1,62020000,62020000.1
98.220596,39.689877,1923,FALSE,1,62020000,62020000.1
98.21733101,39.69036501,1924,FALSE,1,62020000,62020000.1
98.212006,39.69155499,1925,FALSE,1,62020000,62020000.1
98.20876299,39.69273,1926,FALSE,1,62020000,62020000.1
98.205818,39.694359,1927,FALSE,1,62020000,62020000.1
98.20407101,39.69689199,1928,FALSE,1,62020000,62020000.1
98.201736,39.699432,1929,FALSE,1,62020000,62020000.1
98.19969901,39.70196499,1930,FALSE,1,62020000,62020000.1
98.198235,39.70358301,1931,FALSE,1,62020000,62020000.1
98.196182,39.705204,1932,FALSE,1,62020000,62020000.1
98.19262701,39.705921,1933,FALSE,1,62020000,62020000.1
98.18996401,39.706173,1934,FALSE,1,62020000,62020000.1
98.18311301,39.70509,1935,FALSE,1,62020000,62020000.1
98.17983199,39.704205,1936,FALSE,1,62020000,62020000.1
98.17595699,39.703323,1937,FALSE,1,62020000,62020000.1
98.172386,39.702438,1938,FALSE,1,62020000,62020000.1
98.16791499,39.70156101,1939,FALSE,1,62020000,62020000.1
98.16404,39.700455,1940,FALSE,1,62020000,62020000.1
98.160767,39.70002399,1941,FALSE,1,62020000,62020000.1
98.15749399,39.69936801,1942,FALSE,1,62020000,62020000.1
98.15448799,39.69733401,1943,FALSE,1,62020000,62020000.1
98.15237401,39.69460701,1944,FALSE,1,62020000,62020000.1
98.151154,39.69232899,1945,FALSE,1,62020000,62020000.1
98.149933,39.69005199,1946,FALSE,1,62020000,62020000.1
98.147804,39.68663799,1947,FALSE,1,62020000,62020000.1
98.146286,39.684135,1948,FALSE,1,62020000,62020000.1
98.14385199,39.68026401,1949,FALSE,1,62020000,62020000.1
